gene,log2FC_tumor_vs_normal,pvalue,FDR
PXDN,-0.9398935108574022,0.0020900515753855785,0.01321759470497974
SSBP4,-0.7175136638217925,0.02035583366220313,0.06621935645955139
GDF15,-0.018165404068066326,0.951176273576225,0.9715270229519151
PGPEP1,0.17228862151154,0.3389231518731044,0.4731824977405561
KIAA1683,1.2078773350199956,1.3809545405197293e-05,0.0003070599874043216
LSM4,-1.3087797628726454,2.7857189431226606e-05,0.0005242263981168468
JUND,-0.11138153894809211,0.8230282191997116,0.8831404778150457
HRC,0.9968605085395079,8.760884314109497e-05,0.0012861081740562948
TRPM4,-0.10274786988093965,0.6555991625289939,0.7561522679771124
OR11H1,0.8339079886700619,0.0206839140418463,0.06690894968823868
SULT4A1,0.12493106901830853,0.615469538290234,0.7238402937888186
ZNF557,-0.14413909797591007,0.27331394724973995,0.40864928670028816
CRB3,-1.1895684260796728,0.00016032245515400621,0.0020113362694664273
OLFM1,1.0345836674649127,6.481929731607718e-06,0.00016680387163361322
CAMSAP1,-0.30230448968629764,0.12224616570032082,0.22763072707203852
UBAC1,-0.22387510823758072,0.3607848197356389,0.4952905264376278
SAG,0.11958060154782357,0.6443981355940978,0.7468923719244623
ZBTB46,0.18204507265029068,0.4098327024800922,0.5430033393397649
HELZ2,-0.9347918965288624,0.00026492263805450215,0.002901588653743534
SAMD10,-1.0417878653669912,0.00026364227542323714,0.002893504993250055
LSP1,2.164253836060924,1.2817695633446519e-08,1.0869622229578402e-06
TNNT3,1.153692360106549,0.009546944427067569,0.03987229163670191
TNNI2,0.48092407777897206,0.3242112281869094,0.4606509535480086
COL5A1,-1.3694112173958262,4.788317649238787e-05,0.0007982888515109682
ATXN10,-0.43952931344888757,0.169992376057869,0.28855631537255494
TUBGCP2,-0.25591424268531426,0.07519613672529223,0.160827067777474
CALY,0.5388423735835173,0.01354929604107502,0.050785854500844045
CYP2E1,0.7654651169311171,0.0005200384056963401,0.004758742406836607
PNPLA7,1.0663019494134969,0.00023234602224546076,0.002640689468940744
HBZ,0.5666874447928012,0.0032354350483864047,0.018281413584941193
PAK4,-1.0197634099868562,7.521430931517404e-06,0.00018946207943334648
MNX1,-1.1946559843127986,0.0005708808930685399,0.005110052159279004
ZNF337,0.09946705759998231,0.6893447458847249,0.782648892938154
CEP85,-0.4383536254106972,0.08162859636374116,0.17021908380561004
TAF4,-0.6981542934836638,0.007609209867955332,0.03401465745688751
GATA5,0.5923385278908635,0.007302891686601377,0.03303058372055886
RBBP8NL,-0.8252544127631243,5.5707165201761715e-05,0.0009058273513147305
LAMA5,-0.6085257274193534,0.02153744008052313,0.06882802842079089
OSBPL2,0.5334370869056286,0.11693397176152824,0.22033929912461978
ADRM1,-1.218341168392456,0.0001280255131191243,0.0016996019718223511
ASS1,-0.3171389771500399,0.29200301413564783,0.42787742709762494
PRDM12,0.38426673272676914,0.035356475663992956,0.09561281591697127
EXOSC2,0.478163342299017,0.15404325803002125,0.2692520009787968
POMT1,-0.2390996816518074,0.28277770244103095,0.41847185506662543
UCK1,-0.47271720035481035,0.024097997751960545,0.07437422469319445
FIBCD1,-0.9138190973137167,0.008494118126743366,0.03670496368765602
PRRC2B,-0.22084789147885076,0.46320418527307694,0.593415281324622
CHMP2A,0.14297215344322733,0.6141326947759886,0.7227332767073322
UBE2M,-0.9260503736025711,0.0009289259685206606,0.0072956444374084545
TRIM28,-1.3008558385213735,0.001900039499657243,0.012322360072317285
C16orf13,-1.274299782213916,4.116184314633891e-05,0.0007101036253692011
YIPF2,-1.2042965826939422,4.1078073597322994e-05,0.000709267287937283
ATG4D,-0.5241379266034132,0.058393548477479795,0.13438252096364595
EIF2S3,-0.4109745478198201,0.040915531272189186,0.10593015137873442
TMEM160,-1.2954902513620596,0.00010015185274061239,0.0014031517724010438
ZC3H4,-0.36691983781507,0.12350636772357368,0.22939062032564367
NPAS1,-0.12189865403913225,0.5537775152738488,0.6720094494610441
GMFG,-0.14214292333180945,0.6116260354250134,0.7207962976411351
MAP3K10,-0.04964054366007442,0.7941629893042674,0.8615506725163105
ARHGEF16,-0.6692385587325367,0.0048556917601681225,0.024681257712660325
LRRC47,-0.8745027550142686,0.0014484304818118503,0.01015002583213794
SESN2,-0.04904990471133708,0.8042221408959263,0.8686808154825014
SMPDL3B,-0.7384994707086527,0.011223138563257564,0.04476255903374471
ATPIF1,-0.21368598484766643,0.4627980966135308,0.593057523653192
MED18,-0.12783423044751308,0.5772641617881478,0.6919045278875354
THEMIS2,-0.638078650961293,0.02160518387218743,0.06899504348221844
CLIP1,0.5179965060267158,0.004578478522654116,0.0236855241565772
CCDC62,0.06421373047745549,0.7479863392217195,0.8271723036028458
HIP1R,-0.7401745569813425,0.01830072695127074,0.06196226588049854
ZNF317,0.012190155261189162,0.9502352967098757,0.9709962260482182
PPAN,-0.47838574191415795,0.14977676189510028,0.26407696820490617
EIF3G,-0.08794133821236283,0.5268912166438764,0.6496601025833514
ANGPTL6,-0.1476915257389847,0.3142062309285672,0.45100105907744203
C19orf66,-0.052539855517046874,0.8404138893051478,0.8951053708137182
DNMT1,-0.5775522225874408,0.00013423551718104372,0.0017542073757964942
ZNF426,0.37000974675659215,0.023935568210237974,0.07405059886140429
SLC6A8,-0.7818287592593407,0.007551929839302658,0.03382638517836046
PNCK,0.41218251525380123,0.21013739013931942,0.3368164340872511
DKC1,-0.38394032906493436,0.04359030141749778,0.11065780950977269
PLXNA3,-0.7162982232589226,0.000803942922520309,0.0065734926187197605
DUSP9,-0.4842143624342323,0.06946412565922554,0.15209627038484902
MPP1,0.5674832934298557,0.0307712381238978,0.08689621242294478
ZNF331,0.3742525906334162,0.14827208934852973,0.2620677558461657
ZNF236,-0.040339726605609805,0.8596898895384245,0.9088393776886305
SLC7A10,0.5918927026223548,0.05472553821146589,0.12832503406534143
LRP3,-0.7981379688997823,0.004608234372493581,0.023790468640733625
C12orf65,0.2086912622287702,0.4191236174845142,0.5516739887292657
NOL11,-0.548846349765725,0.00634184954167857,0.029863751660884702
UBE4B,0.27738932375809444,0.01505571938363925,0.054412633513433326
CASZ1,0.12830741376461052,0.695800879626431,0.7881089990268265
PKDREJ,0.17996832180955125,0.30956057373679247,0.4461170522703323
HSD17B3,0.2494843644192184,0.4545664816721946,0.5857082413545177
NUTM2F,0.34702987009863495,0.055217470732994094,0.129252355787528
HABP4,0.6491014962679553,0.00021561790943134697,0.002506355548728289
FBP2,0.13299895503986303,0.4011907637578881,0.5351935608290143
SLC35D2,0.22644683837221402,0.26891201401456805,0.40374536756015383
PRRG1,0.7474459019817004,0.003616478966080091,0.01980900377921829
UBA1,-1.16988188021213,0.00018344547487637373,0.002226164982816005
RGN,0.8117912011577376,4.094567945299062e-05,0.0007083494056007541
POLN,-0.0005489838052650242,0.9978036827347978,0.9987362498598195
PPIL4,0.5195989635885723,0.007518391439829282,0.033706664935002933
ULBP2,-0.5695537561240084,0.0016578006321327228,0.011189512228458407
AKAP12,2.0227518260988058,1.1644969194775788e-09,1.5499376879245284e-07
SYNE1,0.9647904779698111,3.25344247677025e-10,5.9211919818968005e-08
ULBP3,-0.23036361258036653,0.31860271917590965,0.4554899309999596
LATS1,-0.18230977121308412,0.47388287683141106,0.6035550100480165
EPS8L1,0.20265559919349663,0.5425544738569701,0.6623897348789567
LILRB2,-0.0896748907565037,0.754378736896687,0.832226581081876
AAR2,-0.4061351527492314,0.07864665782225667,0.16601623032367552
TTLL9,0.1806417449797647,0.08091994118734969,0.16909222062625848
BPIFA2,0.11176704672648115,0.08602679495406343,0.1765873276464883
RBM39,0.09364516280633506,0.76795081750528,0.8424706497045544
COX4I2,0.4689536558253963,0.02535689353552932,0.07687778643491752
BPIFA3,0.2570075101720411,0.0755874864882653,0.16138928114747222
ZNF341,-0.44646471608186644,0.012101264932158573,0.0471486507174495
GGT7,-0.06801574334187332,0.8398063288536902,0.8946004980813838
DEFB118,0.39647405582872364,0.03826036675083065,0.10105885805732612
ACSS2,0.030824382429852193,0.922144001178985,0.9514965671883787
EDA2R,0.6207580090423224,0.000647374437269909,0.005605743834662056
ARHGEF9,0.06044103612788865,0.8241361292848365,0.8840932973774563
C1QL1,-0.15115468754238992,0.48593621131437004,0.6150125528248468
GFAP,0.845977418260049,0.013189674734791153,0.04993145278203665
PYY,0.24711057688439,0.1647075905040911,0.2821833734507905
HIGD1B,0.3697686526814905,0.07351910680490738,0.1581660253227391
ATP6V1E1,-0.3495165388623329,0.1248656595508354,0.2312096946427759
ZNF227,0.16788034563443643,0.5198608064462814,0.643439000366878
ZNF428,-1.0164465944227263,0.0008263274860611712,0.006704695121056689
TEX101,0.20174772943699842,0.096321732423357,0.19128036979807217
ZNF141,0.10347138501782549,0.5214979048034374,0.645157880360333
CCL25,-0.11258602250413025,0.2015228923715374,0.32724230245179914
COX4I1,-0.35253517306052373,0.2574719444759843,0.3910125281937711
EMC8,-0.7775019411740489,0.004989391928505733,0.025194996779164078
GSE1,-0.5317853921545019,0.008593319975286453,0.03702238661070157
RP11-178L8.4,-0.5825221463156341,0.0067855841310246615,0.03132783534788866
GINS2,-0.7101429870920088,0.00392822797105697,0.021137099559364835
CHMP1A,-1.1074973300540698,0.003920481338354734,0.02110737582058758
SH3BGRL,0.5848797049560348,0.05775284782430341,0.1334310536352282
COX7B,-0.30537464548945525,0.086230789580097,0.1768615582182661
SLC34A1,0.532581418419394,0.0162290801960814,0.057043031441210916
F12,-1.2256197897819845,3.400038392084373e-05,0.0006112162039723769
PRR7,-1.239717203969178,1.0673107303112641e-05,0.00024827327613189564
NFATC1,0.5685101358200981,0.028956588533643926,0.08357105849450522
IDO1,-0.5578298764620948,0.13622956691552945,0.24682034297941105
GJA9,-0.000517188435414373,0.9970991578883368,0.9984902279641152
CAP1,-0.3604484454684016,0.1114985298702482,0.2129298237821977
PPT1,-0.4321123870904664,0.1273739280640949,0.2347296172961837
RAB11FIP4,-0.2004191136777096,0.3228535286423554,0.4597322856841901
RLIM,0.05490779199693385,0.7538800666039904,0.8319409313621253
